"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QVXUYNUK","thesis","2019","Sahua Uturunco, Abraham Antonio; Calderón Jemio, Raúl","“El Diario” y “Presencia” en el gobierno de la UDP (1982-1985)","","","","","","","2019","2021-08-29 19:08:04","2021-09-06 15:19:15","","","","","","","","“El Diario” y “Presencia” en el gobierno de la UDP","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","Calderón Jemio, Raúl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL7SEE4E","thesis","2019","Ugarte Mariaca, Danny Edwards; Soux de Wayar, María Luisa","El debate de la ciudadanía indígena antes y después de la Independencia","","","","","","","2019","2021-08-29 19:11:01","2021-09-05 22:40:59","","","","","","","","El debate de la ciudadanía indígena","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX","","","","","Soux de Wayar, María Luisa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWKT2NHY","thesis","2018","Sánchez Cari, Simón Amadón; Soux de Wayar, María Luisa","El movimiento insurreccional de Tarija durante el proceso de la independencia, (1810-1825)","","","","","","","2018","2021-08-29 19:12:55","2021-09-05 22:40:49","","","","","","","","El movimiento insurreccional de Tarija","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX","","","","","Soux de Wayar, María Luisa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WKVCVUH","thesis","2020","Poma Caba, Elizabeth; Jáuregui Cordero, Juan Heriberto","Rosa Isabel Agramonte Moraleda, cinco generaciones de terratenientes de descendencia mestiza, 1860-1969. Entre la acumulación, administración, inversión y el comercio","","","","","","","2020","2021-08-29 19:18:14","2021-09-07 03:33:56","","","","","","","","Rosa Isabel Agramonte Moraleda","","","","","Universidad Mayor de San Andrés","La Paz","esp","","Tesis de Licenciatura","","","","","","","","","Siglo XIX; Siglo XX","","","","","Jáuregui Cordero, Juan Heriberto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZLI39GYY","thesis","2020","Choque Quispe, Miguel Ángel; Chuquimia Bonifaz, Fernando","La hoja de coca en Bolivia en el periodo neoliberal 1985 al 2002 (debates y políticas públicas)","","","","","","","2020","2021-08-29 19:20:10","2021-09-05 22:41:04","","","","","","","","La hoja de coca en Bolivia en el periodo neoliberal","","","","","Universidad Mayor de San Andrés","La Paz","esp","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","Chuquimia Bonifaz, Fernando","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYMGHGK9","thesis","2020","Quispe Cruz, Alan Álvaro; Oporto Ordóñez, Luis","Historia del Centro Minero de Araca 1900-1951","","","","","","","2020","2021-08-29 19:21:17","2021-09-05 22:41:16","","","","","","","","Historia del Centro Minero de Araca","","","","","Universidad Mayor de San Andrés","La Paz","esp","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","Oporto Ordóñez, Luis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMDPW3EG","thesis","2021","Mamani Quispe, Wayanay; Jauregui Cordero, Juan Heriberto","De Pongo a Miliciano: Expropiación y transformación del indio y la tenencia de la tierra en Tohopoco (Pacajes 1900-1964)","","","","","","","2021","2021-08-30 00:37:39","2021-09-05 22:41:32","","","","","","","","De Pongo a Miliciano","","","","","Universidad Mayor de San Andrés","La Paz","esp","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","Jauregui Cordero, Juan Heriberto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPMRWKDB","thesis","2021","Gutiérrez Colque, Wayra; Fernández Quisbert, Ramiro","Rebeliones de indios cocaleros de Larecaja, siglo XVII: Songo 1623-1665","","","","","","","2021","2021-08-30 00:45:27","2021-09-05 22:41:27","","","","","","","","Rebeliones de indios cocaleros de Larecaja","","","","","Universidad Mayor de San Andrés","La Paz","esp","","Tesis de Licenciatura","","","","","","","","","Siglo XVII","","","","","Fernández Quisbert, Ramiro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43EZTARB","thesis","2018","Chavez Clavijo, Gabriela","La manufactura textil en Bolivia: unidades de producción, materia prima, mano de obra, mercado y consumo, 1825-1845","","","","","","","2018","2021-09-06 15:36:11","2021-09-06 15:37:20","","","","","","","","La manufactura textil en Bolivia","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EXM6LBMQ","thesis","2018","Cocaure Mamani, Percy","Violencia estatal en La Paz el gobierno del sexenio 1946-1952","","","","","","","2018","2021-09-06 15:37:28","2021-09-06 15:46:39","","","","","","","","Violencia estatal en La Paz","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQNBEDV9","thesis","2018","Bailey Rueda, Carla Scarlett","La presencia franciscana en La Paz : simbolismos y pueblos de indios, siglos XVII – XVIII","","","","","","","2018","2021-09-06 15:39:05","2021-09-06 15:46:27","","","","","","","","La presencia franciscana en La Paz","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XVII; Siglo XVIII","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44GH2LFB","thesis","2018","Machaca Mamani, Victor Hugo","El proceso de elaboración de los primeros mapas oficiales de Bolivia como parte fundamental de la política del estado para conocer el territorio (1842-1859)","","","","","","","2018","2021-09-06 15:39:40","2021-09-06 15:46:58","","","","","","","","El proceso de elaboración de los primeros mapas oficiales de Bolivia","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44MMLL6F","thesis","2018","Deuer Deuer, Pastor Rafael","Ni tan caudillos, ni tan bárbaros: política y economía en la presidencia del General Pedro Agustín Morales Hernández, 1871–1872","","","","","","","2018","2021-09-06 15:40:23","2021-09-06 15:46:49","","","","","","","","Ni tan caudillos, ni tan bárbaros","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQW3SQSH","thesis","2018","Valdivia Gallardo, Bruno","La producción de azucarera en la provincia Cercado de Santa Cruz (1825 – 1880)","","","","","","","2018","2021-09-06 15:40:49","2021-09-06 15:47:08","","","","","","","","La producción azucarera","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BS2C4HX5","thesis","2018","López Quispe, Daniel Rodrigo","La capitalización de la Empresa Nacional de Ferrocarriles (1993-1997)","","","","","","","2018","2021-09-06 15:41:18","2021-09-06 15:46:54","","","","","","","","La capitalización de ENFE","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWQI4EFM","thesis","2017","Orsag Molina, José Octavio","Civilización y barbarie. los pueblos no reducidos en el auge de la goma. Bolivia 1880-1912","","","","","","","2017","2021-09-06 15:41:53","2021-09-06 15:46:19","","","","","","","","Civilización y barbarie","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XIX; Siglo XX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MF8YUEGK","thesis","2017","Gorriti, Susana Zulema","Historia de un pueblo de repartimiento Curahuara de Pacajes en la colonia siglos XVII-XVIII","","","","","","","2017","2021-09-06 15:42:28","2021-09-06 15:46:10","","","","","","","","Historia de un pueblo de repartimiento","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XVII; Siglo XVIII","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGWQDYSH","thesis","2017","Chambi Ocaña, Airton Laureano","Los prisioneros bolivianos en la Guerra del Chaco y su relevancia en la Post guerra. 1932 – 1946","","","","","","","2017","2021-09-06 15:42:58","2021-09-06 15:45:56","","","","","","","","Los prisioneros bolivianos en la Guerra del Chaco","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N5AFT6ZS","thesis","2016","Medrano Zegarra, Daniela Nathalie; Soux de Wayar, María Luisa","Biografía de Benedicto Goytia: Miembro de la oligarquía paceña en un contexto señorial (1851-1925)","","","","","","","2016","2021-09-07 01:21:17","2021-09-07 01:23:16","","","","","","","","Biografía de Benedicto Goytia","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","Soux de Wayar, María Luisa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2XSR3FGR","thesis","2017","Chipana Lovera, Gaby; Fernández Quisbert, Ramiro","La política caminera del modelo de capitalismo de estado de 1952-1985","","","","","","","2017","2021-09-07 01:23:21","2021-09-07 01:24:01","","","","","","","","La política caminera","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","Fernández Quisbert, Ramiro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R2SCL7QP","thesis","2017","Mejillones Quispe, Guillermo; Calderón Jemio, Raúl","El servicio de inteligencia entre 1927-1938: el espionaje, contraespionaje de Bolivia durante la guerra del Chaco","","","","","","","2017","2021-09-07 01:24:10","2021-09-07 01:24:47","","","","","","","","El servicio de inteligencia","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","Calderón Jemio, Raúl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RN5VTGZY","thesis","2017","Mamani Flores, Zenón; Calderón Jemio, Raúl","Rehabilitación de los ferrocarriles bolivianos: crisis y nacionalización 1956-1968","","","","","","","2017","2021-09-07 01:24:48","2021-09-07 01:25:22","","","","","","","","Rehabilitación de los ferrocarriles","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","Calderón Jemio, Raúl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J5XD83IY","thesis","2017","Verdueta Quisbert, Juan Marcelo; Fernández Quisbert, Ramiro","La UMSA en la dictadura de Hugo Banzer Suarez (1971-1976)","","","","","","","2017","2021-09-07 01:25:23","2021-09-07 01:26:17","","","","","","","","La UMSA en la dictadura","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","Fernández Quisbert, Ramiro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KXS3V7RH","thesis","2016","Soto Villegas, Gabriel Mauricio","La homogeneidad cultural desde el punto de vista del liberalismo (1898 - 1920)","","","","","","","2016","2021-09-07 01:26:19","2021-09-07 01:26:54","","","","","","","","La homogeneidad cultural","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N7GV75BS","thesis","2015","Marca Morales, Gervacia Santusa","Fotógrafos en la ciudad de La Paz 1840-1899","","","","","","","2015","2021-09-07 01:26:55","2021-09-07 01:27:30","","","","","","","","Fotógrafos en la ciudad de La Paz","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBHDWFI9","thesis","2015","Bello Gómez, Giovanni Enrique","La orquesta jazz entre vanguardia y cosmopolitismo cholo, la paz 1925-1945","","","","","","","2015","2021-09-07 01:27:31","2021-09-07 01:39:25","","","","","","","","La orquesta jazz","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W49X9DP4","thesis","2014","Lima Huanca, Daniel","Situación social económica y las huellas filantrópicas del acaudalado vecino José Ramón de Loayza. Benefactor, humanitario y patriota a principios del siglo XIX","","","","","","","2014","2021-09-07 01:39:29","2021-09-07 01:40:44","","","","","","","","Situación social económica y las huellas filantrópicas del acaudalado vecino José Ramón de Loayza","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWZVNFMH","thesis","2014","Uturunco Mendoza, Ireneo Eloy","El concepto tiempo histórico y su comprensión en los trabajos de tesis de la Carrera de Historia de la UMSA (1975-2012)","","","","","","","2014","2021-09-07 01:40:45","2021-09-07 01:42:15","","","","","","","","El concepto tiempo histórico","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PNMSY7DF","thesis","2014","Flores Cori, Janeth Dani","La transformación del casco urbano central de la ciudad de La Paz de 1900-1930","","","","","","","2014","2021-09-07 01:42:17","2021-09-07 01:43:25","","","","","","","","La transformación del casco urbano","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2C3NB9P","thesis","2014","Vega Chuquimia, Magaly A.","La saya en Tocaña como una forma de reivindicación de la memoria histórica del pueblo afro-boliviano","","","","","","","2014","2021-09-07 01:43:26","2021-09-07 01:44:19","","","","","","","","La saya de Tocaña","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZW7GNF2V","thesis","2014","Cruz Quilla, Edwin","Explotación y producción del Zinc en la Mina Matilde de la provincia Camacho del departamento de La Paz, 1971-1985","","","","","","","2014","2021-09-07 01:44:26","2021-09-07 01:45:59","","","","","","","","Explotación y producción del Zinc","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6XZKV7TK","thesis","2015","Cazu Loayza, Alvaro","Sistema de la tenencia de tierras en el proceso de la Ley de exvinculación en el cantón Combaya entre 1880-1899","","","","","","","2015","2021-09-07 01:46:00","2021-09-07 01:47:10","","","","","","","","Sistema de tenencia de tierras","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FYQSJT3V","thesis","2015","Rojas Padilla, Jhosmane Jesús","Cuerpo nacional de carabineros y policías, 1952-1956","","","","","","","2015","2021-09-07 01:47:11","2021-09-07 01:48:03","","","","","","","","Cuerpo nacional de carabineros","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPHJF8PU","thesis","2015","Mujica Blanco, Felicidad","Dimensión étnica y de clase del movimiento indígena originario del área andina durante el sexenio 1946-1952","","","","","","","2015","2021-09-07 01:49:21","2021-09-07 01:50:51","","","","","","","","Dimensión étnica y de clase","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7E63Q58P","thesis","2015","Arana Santander, Ely Gloria","La modernización minera en Potosí, 1872-1900","","","","","","","2015","2021-09-07 01:50:59","2021-09-07 01:51:35","","","","","","","","La modernización minera en Potosí","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PVN7CRMQ","thesis","2015","Paz Nomey, José Luis","Tapuymiri o ""chiquitos"": los procesos socioeconómicos culturales y cambios con la conquista espiritual (siglos XVI-XVIII)","","","","","","","2015","2021-09-07 01:51:38","2021-09-07 01:52:52","","","","","","","","Tapuymiri o ""chiquitos""","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YJ34MCYH","thesis","2015","Maldonado Pérez, Nancy Hancina","Imaginario y representación de los recursos naturales en el escudo Boívar/Bolivia de 1825 y 1826","","","","","","","2015","2021-09-07 01:53:04","2021-09-07 01:54:16","","","","","","","","Imaginario y representación de los recursos naturales","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"666FDNCP","thesis","2015","Mita Luna, Jorge Luis","Conformación y consolidación del área comercial moderno de la ciudad de La Paz, 1952-1994","","","","","","","2015","2021-09-07 01:54:26","2021-09-07 01:56:01","","","","","","","","Conformación y consolidación del área comercial","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5E75448N","thesis","2018","Grados Gorriti, Susana Belén","Conflictos sobre tierras y problemas sociales, Calacoto, provincia Pacajes, 1800-1750","","","","","","","2018","2021-09-07 02:54:30","2021-09-07 02:55:52","","","","","","","","Conflctos sobre tierras","","","","","Universidad Mayor de San Andrés","La Paz","es","","Tesis de Licenciatura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2QSVP9K","thesis","2021","Gutiérrez Conde, Richard Nelson; Calderón Jemio, Raúl","Reforma Agraria previa en la región lacustre del Titiqaqa, Hacienda de ""Wat'axata"", Provincia Omasuyus del Departamento de La Paz, 1900-1945","","","","","","","2021","2021-12-17 14:02:18","2021-12-17 14:03:48","","","","","","","","Reforma Agraria previa en la región lacustre","","","","","Universidad Mayor de San Andrés","La Paz","esp","","Tesis de Licenciatura","","","","","","","","","Siglo XX","","","","","Calderón Jemio, Raúl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
